Date;Product Name;Product Category
12.08.2019 06:16;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
12.08.2019 06:15;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
12.08.2019 06:09;Kaffee (Grinder 2, Small);Coffee
12.08.2019 06:04;Espresso (Grinder 1, Small);Espresso
12.08.2019 06:03;Kaffee (Grinder 2, Small);Coffee
12.08.2019 06:02;Kaffee (Grinder 2, Small);Coffee
12.08.2019 05:57;Kaffee (Grinder 2, Small);Coffee
12.08.2019 05:56;Tee (Small);Tea
12.08.2019 05:55;Tee (Small);Tea
12.08.2019 05:55;Tee (Small);Tea
12.08.2019 05:55;Kaffee (Grinder 2, Small);Coffee
12.08.2019 05:54;Kaffee (Grinder 2, Small);Coffee
12.08.2019 05:54;Kaffee (Grinder 2, Small);Coffee
12.08.2019 05:46;Espresso (Grinder 1, Small);Espresso
12.08.2019 05:46;Kaffee (Grinder 2, Small);Coffee
12.08.2019 05:45;Kaffee (Grinder 2, Small);Coffee
12.08.2019 05:45;Espresso (Grinder 1, Small);Espresso
12.08.2019 05:43;Espresso (Grinder 1, Small);Espresso
12.08.2019 05:42;Espresso (Grinder 1, Small);Espresso
12.08.2019 05:40;Kaffee (Grinder 2, Small);Coffee
12.08.2019 05:39;Kaffee (Grinder 2, Small);Coffee
09.08.2019 15:35;_Cleaning;_Cleaning
09.08.2019 14:51;Double Espresso (Grinder 1, Small);Espresso
09.08.2019 14:50;Double Espresso (Grinder 1, Small);Espresso
09.08.2019 14:49;Espresso (Grinder 1, Small);Espresso
09.08.2019 14:48;Tee (Small);Tea
09.08.2019 14:48;Espresso (Grinder 1, Small);Espresso
09.08.2019 14:44;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
09.08.2019 14:27;Espresso (Grinder 1, Small);Espresso
09.08.2019 14:26;Espresso (Grinder 1, Small);Espresso
09.08.2019 14:03;Kaffee (Grinder 2, Small);Coffee
09.08.2019 14:02;Kaffee (Grinder 2, Small);Coffee
09.08.2019 13:59;Espresso (Grinder 1, Small);Espresso
09.08.2019 13:22;Espresso Macchiato (Grinder 1, Milk 1, Small);Espresso Macchiato
09.08.2019 13:02;Double Espresso (Grinder 1, Small);Espresso
09.08.2019 13:01;Double Espresso (Grinder 1, Small);Espresso
09.08.2019 12:54;Tee (Small);Tea
09.08.2019 12:54;Tee (Small);Tea
09.08.2019 12:46;Espresso (Grinder 1, Small);Espresso
09.08.2019 12:36;Double Espresso (Grinder 1, Small);Espresso
09.08.2019 12:36;Double Espresso (Grinder 1, Small);Espresso
09.08.2019 12:20;Double Espresso (Grinder 1, Small);Espresso
09.08.2019 12:19;Double Espresso (Grinder 1, Small);Espresso
09.08.2019 12:19;Double Espresso (Grinder 1, Small);Espresso
09.08.2019 12:18;Double Espresso (Grinder 1, Small);Espresso
09.08.2019 12:16;Espresso (Grinder 1, Small);Espresso
09.08.2019 12:16;Kaffee (Grinder 2, Small);Coffee
09.08.2019 12:15;Tee (Small);Tea
09.08.2019 12:15;Double Espresso (Grinder 1, Small);Espresso
09.08.2019 12:14;Espresso (Grinder 1, Small);Espresso
09.08.2019 12:07;Tee (Small);Tea
09.08.2019 12:06;Double Espresso (Grinder 1, Small);Espresso
09.08.2019 12:03;Double Espresso (Grinder 1, Small);Espresso
09.08.2019 12:03;Espresso (Grinder 1, Small);Espresso
09.08.2019 10:59;Double Espresso (Grinder 1, Small);Espresso
09.08.2019 10:58;Espresso (Grinder 1, Small);Espresso
09.08.2019 10:55;Double Espresso (Grinder 1, Small);Espresso
09.08.2019 10:00;Double Espresso (Grinder 1, Small);Espresso
09.08.2019 09:51;Kaffee (Grinder 2, Small);Coffee
09.08.2019 09:48;Espresso (Grinder 1, Small);Espresso
09.08.2019 09:42;Kaffee (Grinder 2, Small);Coffee
09.08.2019 09:41;Kaffee (Grinder 2, Small);Coffee
09.08.2019 09:20;Espresso (Grinder 1, Small);Espresso
09.08.2019 09:19;Kaffee (Grinder 2, Small);Coffee
09.08.2019 09:19;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
09.08.2019 09:14;Milchschaum (Milk 1, Small);Milk Foam
09.08.2019 09:12;Kaffee (Grinder 2, Small);Coffee
09.08.2019 09:11;Tee (Small);Tea
09.08.2019 09:11;Double Espresso (Grinder 1, Small);Espresso
09.08.2019 09:10;Kaffee (Grinder 2, Small);Coffee
09.08.2019 09:09;Double Espresso (Grinder 1, Small);Espresso
09.08.2019 09:08;Double Espresso (Grinder 1, Small);Espresso
09.08.2019 09:08;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
09.08.2019 09:07;Kaffee (Grinder 2, Small);Coffee
09.08.2019 09:06;Kaffee (Grinder 2, Small);Coffee
09.08.2019 09:06;Kaffee (Grinder 2, Small);Coffee
09.08.2019 09:05;Tee (Small);Tea
09.08.2019 09:05;Double Espresso (Grinder 1, Small);Espresso
09.08.2019 09:04;Kaffee (Grinder 2, Small);Coffee
09.08.2019 09:02;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
09.08.2019 09:01;Double Espresso (Grinder 1, Small);Espresso
09.08.2019 09:01;Espresso Macchiato (Grinder 1, Milk 1, Small);Espresso Macchiato
09.08.2019 09:00;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
09.08.2019 08:59;Double Espresso (Grinder 1, Small);Espresso
09.08.2019 08:51;Kaffee (Grinder 2, Small);Coffee
09.08.2019 08:51;Kaffee (Grinder 2, Small);Coffee
09.08.2019 08:14;Kaffee (Grinder 2, Small);Coffee
09.08.2019 07:59;Kaffee (Grinder 2, Small);Coffee
09.08.2019 07:58;Kaffee (Grinder 2, Small);Coffee
09.08.2019 07:57;Ristretto (Grinder 1, Small);Ristretto
09.08.2019 07:56;Ristretto (Grinder 1, Small);Ristretto
09.08.2019 07:45;Kaffee (Grinder 2, Small);Coffee
09.08.2019 07:44;Latte Macchiato (Grinder 1, Milk 1, Small);Latte Macchiato
09.08.2019 07:42;Kaffee (Grinder 2, Small);Coffee
09.08.2019 07:38;Kaffee (Grinder 2, Small);Coffee
09.08.2019 07:34;Double Espresso (Grinder 1, Small);Espresso
09.08.2019 07:24;Espresso Macchiato (Grinder 1, Milk 1, Small);Espresso Macchiato
09.08.2019 07:08;Kaffee (Grinder 2, Small);Coffee
09.08.2019 06:54;Tee (Small);Tea
09.08.2019 06:54;Espresso (Grinder 1, Small);Espresso
09.08.2019 06:53;Tee (Small);Tea
09.08.2019 06:53;Double Espresso (Grinder 1, Small);Espresso
09.08.2019 06:46;Kaffee (Grinder 2, Small);Coffee
09.08.2019 06:42;Espresso (Grinder 1, Small);Espresso
09.08.2019 06:36;Kaffee (Grinder 2, Small);Coffee
09.08.2019 06:34;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
09.08.2019 06:33;Milch (Milk 1, Small);Milk
09.08.2019 06:28;Kaffee (Grinder 2, Small);Coffee
09.08.2019 06:24;Kaffee (Grinder 2, Small);Coffee
09.08.2019 06:23;Tee (Small);Tea
09.08.2019 06:23;Double Espresso (Grinder 1, Small);Espresso
09.08.2019 06:22;Double Espresso (Grinder 1, Small);Espresso
09.08.2019 06:20;Tee (Small);Tea
09.08.2019 06:20;Tee (Small);Tea
09.08.2019 06:18;Kaffee (Grinder 2, Small);Coffee
09.08.2019 06:09;Tee (Small);Tea
09.08.2019 06:09;Double Espresso (Grinder 1, Small);Espresso
09.08.2019 06:08;Double Espresso (Grinder 1, Small);Espresso
09.08.2019 06:07;Kaffee (Grinder 2, Small);Coffee
09.08.2019 06:07;Kaffee (Grinder 2, Small);Coffee
09.08.2019 06:06;Double Espresso (Grinder 1, Small);Espresso
09.08.2019 05:56;Kaffee (Grinder 2, Small);Coffee
09.08.2019 05:43;Kaffee (Grinder 2, Small);Coffee
08.08.2019 19:06;Kaffee (Grinder 2, Small);Coffee
08.08.2019 15:36;_Cleaning;_Cleaning
08.08.2019 15:06;Tee (Small);Tea
08.08.2019 15:06;Tee (Small);Tea
08.08.2019 15:03;Kaffee (Grinder 2, Small);Coffee
08.08.2019 15:01;Espresso (Grinder 1, Small);Espresso
08.08.2019 14:56;Double Espresso (Grinder 1, Small);Espresso
08.08.2019 14:53;Double Espresso (Grinder 1, Small);Espresso
08.08.2019 14:50;Double Espresso (Grinder 1, Small);Espresso
08.08.2019 14:49;Tee (Small);Tea
08.08.2019 14:49;Tee (Small);Tea
08.08.2019 14:48;Double Espresso (Grinder 1, Small);Espresso
08.08.2019 14:48;Kaffee (Grinder 2, Small);Coffee
08.08.2019 14:47;Espresso Macchiato (Grinder 1, Milk 1, Small);Espresso Macchiato
08.08.2019 14:43;Kaffee (Grinder 2, Small);Coffee
08.08.2019 14:42;Espresso (Grinder 1, Small);Espresso
08.08.2019 14:26;Espresso (Grinder 1, Small);Espresso
08.08.2019 13:46;Kaffee (Grinder 2, Small);Coffee
08.08.2019 13:28;Double Espresso (Grinder 1, Small);Espresso
08.08.2019 13:03;Espresso (Grinder 1, Small);Espresso
08.08.2019 12:57;Tee (Small);Tea
08.08.2019 12:57;Tee (Small);Tea
08.08.2019 12:44;Espresso (Grinder 1, Small);Espresso
08.08.2019 12:44;Double Espresso (Grinder 1, Small);Espresso
08.08.2019 12:43;Double Espresso (Grinder 1, Small);Espresso
08.08.2019 12:41;Kaffee (Grinder 2, Small);Coffee
08.08.2019 12:38;Double Espresso (Grinder 1, Small);Espresso
08.08.2019 12:37;Double Espresso (Grinder 1, Small);Espresso
08.08.2019 12:26;Espresso (Grinder 1, Small);Espresso
08.08.2019 12:25;Double Espresso (Grinder 1, Small);Espresso
08.08.2019 12:20;Espresso (Grinder 1, Small);Espresso
08.08.2019 12:19;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
08.08.2019 12:14;Double Espresso (Grinder 1, Small);Espresso
08.08.2019 12:11;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
08.08.2019 12:11;Espresso (Grinder 1, Small);Espresso
08.08.2019 12:10;Tee (Small);Tea
08.08.2019 12:10;Double Espresso (Grinder 1, Small);Espresso
08.08.2019 12:09;Espresso Macchiato (Grinder 1, Milk 1, Small);Espresso Macchiato
08.08.2019 12:08;Espresso Macchiato (Grinder 1, Milk 1, Small);Espresso Macchiato
08.08.2019 12:08;Double Espresso (Grinder 1, Small);Espresso
08.08.2019 12:07;Double Espresso (Grinder 1, Small);Espresso
08.08.2019 12:03;Double Espresso (Grinder 1, Small);Espresso
08.08.2019 12:02;Double Espresso (Grinder 1, Small);Espresso
08.08.2019 12:01;Tee (Small);Tea
08.08.2019 12:01;Tee (Small);Tea
08.08.2019 12:00;Espresso (Grinder 1, Small);Espresso
08.08.2019 12:00;Espresso (Grinder 1, Small);Espresso
08.08.2019 11:59;Espresso (Grinder 1, Small);Espresso
08.08.2019 10:59;Espresso Macchiato (Grinder 1, Milk 1, Small);Espresso Macchiato
08.08.2019 09:58;Espresso (Grinder 1, Small);Espresso
08.08.2019 09:41;White Americano (Grinder 1, Milk 1, Small);White Americano
08.08.2019 09:38;Kaffee (Grinder 2, Small);Coffee
08.08.2019 09:34;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
08.08.2019 09:29;Kaffee (Grinder 2, Small);Coffee
08.08.2019 09:28;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
08.08.2019 09:23;Espresso (Grinder 1, Small);Espresso
08.08.2019 09:22;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
08.08.2019 09:21;Milch (Milk 1, Small);Milk
08.08.2019 09:21;Double Espresso (Grinder 1, Small);Espresso
08.08.2019 09:20;Double Espresso (Grinder 1, Small);Espresso
08.08.2019 09:20;Espresso (Grinder 1, Small);Espresso
08.08.2019 09:18;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
08.08.2019 09:17;Tee (Small);Tea
08.08.2019 09:16;Double Espresso (Grinder 1, Small);Espresso
08.08.2019 09:15;Espresso (Grinder 1, Small);Espresso
08.08.2019 09:14;Latte Macchiato (Grinder 1, Milk 1, Small);Latte Macchiato
08.08.2019 09:13;Ristretto (Grinder 1, Small);Ristretto
08.08.2019 09:12;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
08.08.2019 09:11;Espresso Macchiato (Grinder 1, Milk 1, Small);Espresso Macchiato
08.08.2019 09:11;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
08.08.2019 09:10;Espresso (Grinder 1, Small);Espresso
08.08.2019 09:10;Double Espresso (Grinder 1, Small);Espresso
08.08.2019 09:09;Double Espresso (Grinder 1, Small);Espresso
08.08.2019 09:08;Espresso (Grinder 1, Small);Espresso
08.08.2019 09:08;Espresso (Grinder 1, Small);Espresso
08.08.2019 09:07;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
08.08.2019 09:07;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
08.08.2019 09:06;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
08.08.2019 09:05;Kaffee (Grinder 2, Small);Coffee
08.08.2019 09:05;Double Espresso (Grinder 1, Small);Espresso
08.08.2019 09:04;Double Espresso (Grinder 1, Small);Espresso
08.08.2019 09:04;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
08.08.2019 09:02;Kaffee (Grinder 2, Small);Coffee
08.08.2019 09:02;Double Espresso (Grinder 1, Small);Espresso
08.08.2019 08:50;Kaffee (Grinder 2, Small);Coffee
08.08.2019 08:49;Kaffee (Grinder 2, Small);Coffee
08.08.2019 08:27;Kaffee (Grinder 2, Small);Coffee
08.08.2019 08:05;Kaffee (Grinder 2, Small);Coffee
08.08.2019 08:02;Tee (Small);Tea
08.08.2019 08:02;Tee (Small);Tea
08.08.2019 08:01;Ristretto (Grinder 1, Small);Ristretto
08.08.2019 08:01;Ristretto (Grinder 1, Small);Ristretto
08.08.2019 07:58;Espresso (Grinder 1, Small);Espresso
08.08.2019 07:56;Espresso (Grinder 1, Small);Espresso
08.08.2019 07:55;Kaffee (Grinder 2, Small);Coffee
08.08.2019 07:54;Double Espresso (Grinder 1, Small);Espresso
08.08.2019 07:53;Double Espresso (Grinder 1, Small);Espresso
08.08.2019 07:52;Kaffee (Grinder 2, Small);Coffee
08.08.2019 07:46;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
08.08.2019 07:46;Double Espresso (Grinder 1, Small);Espresso
08.08.2019 07:45;Tee (Small);Tea
08.08.2019 07:45;Double Espresso (Grinder 1, Small);Espresso
08.08.2019 07:44;Kaffee (Grinder 2, Small);Coffee
08.08.2019 07:43;Latte Macchiato (Grinder 1, Milk 1, Small);Latte Macchiato
08.08.2019 07:42;Kaffee (Grinder 2, Small);Coffee
08.08.2019 07:40;Espresso (Grinder 1, Small);Espresso
08.08.2019 07:31;Espresso (Grinder 1, Small);Espresso
08.08.2019 07:25;Milch (Milk 1, Small);Milk
08.08.2019 07:24;Double Espresso (Grinder 1, Small);Espresso
08.08.2019 07:15;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
08.08.2019 07:05;Kaffee (Grinder 2, Small);Coffee
08.08.2019 07:05;Espresso Macchiato (Grinder 1, Milk 1, Small);Espresso Macchiato
08.08.2019 06:59;Kaffee (Grinder 2, Small);Coffee
08.08.2019 06:57;Kaffee (Grinder 2, Small);Coffee
08.08.2019 06:56;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
08.08.2019 06:53;Kaffee (Grinder 2, Small);Coffee
08.08.2019 06:45;Espresso (Grinder 1, Small);Espresso
08.08.2019 06:42;Kaffee (Grinder 2, Small);Coffee
08.08.2019 06:41;Kaffee (Grinder 2, Small);Coffee
08.08.2019 06:40;Kaffee (Grinder 2, Small);Coffee
08.08.2019 06:38;Kaffee (Grinder 2, Small);Coffee
08.08.2019 06:36;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
08.08.2019 06:34;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
08.08.2019 06:33;Milch (Milk 1, Small);Milk
08.08.2019 06:30;Tee (Small);Tea
08.08.2019 06:29;Double Espresso (Grinder 1, Small);Espresso
08.08.2019 06:29;Double Espresso (Grinder 1, Small);Espresso
08.08.2019 06:27;Kaffee (Grinder 2, Small);Coffee
08.08.2019 06:27;Kaffee (Grinder 2, Small);Coffee
08.08.2019 06:25;Ristretto (Grinder 1, Small);Ristretto
08.08.2019 06:24;Tee (Small);Tea
08.08.2019 06:23;Tee (Small);Tea
08.08.2019 06:23;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
08.08.2019 06:22;Espresso (Grinder 1, Small);Espresso
08.08.2019 06:20;Tee (Small);Tea
08.08.2019 06:20;Tee (Small);Tea
08.08.2019 06:08;Kaffee (Grinder 2, Small);Coffee
08.08.2019 06:08;Kaffee (Grinder 2, Small);Coffee
08.08.2019 05:55;Kaffee (Grinder 2, Small);Coffee
08.08.2019 05:54;Kaffee (Grinder 2, Small);Coffee
08.08.2019 05:50;Tee (Small);Tea
08.08.2019 05:50;Tee (Small);Tea
08.08.2019 05:49;Kaffee (Grinder 2, Small);Coffee
08.08.2019 05:27;Kaffee (Grinder 2, Small);Coffee
08.08.2019 05:26;Kaffee (Grinder 2, Small);Coffee
07.08.2019 15:34;_Cleaning;_Cleaning
07.08.2019 14:59;Double Espresso (Grinder 1, Small);Espresso
07.08.2019 14:54;Double Espresso (Grinder 1, Small);Espresso
07.08.2019 14:54;Double Espresso (Grinder 1, Small);Espresso
07.08.2019 14:53;Espresso Macchiato (Grinder 1, Milk 1, Small);Espresso Macchiato
07.08.2019 14:52;Double Espresso (Grinder 1, Small);Espresso
07.08.2019 14:48;Kaffee (Grinder 2, Small);Coffee
07.08.2019 14:45;Milch (Milk 1, Small);Milk
07.08.2019 14:41;Espresso (Grinder 1, Small);Espresso
07.08.2019 14:09;Double Espresso (Grinder 1, Small);Espresso
07.08.2019 13:39;Espresso (Grinder 1, Small);Espresso
07.08.2019 13:00;Espresso (Grinder 1, Small);Espresso
07.08.2019 13:00;Espresso (Grinder 1, Small);Espresso
07.08.2019 12:54;Kaffee (Grinder 2, Small);Coffee
07.08.2019 12:53;Tee (Small);Tea
07.08.2019 12:52;Tee (Small);Tea
07.08.2019 12:30;Double Espresso (Grinder 1, Small);Espresso
07.08.2019 12:29;Double Espresso (Grinder 1, Small);Espresso
07.08.2019 12:27;Espresso (Grinder 1, Small);Espresso
07.08.2019 12:25;Double Espresso (Grinder 1, Small);Espresso
07.08.2019 12:24;Double Espresso (Grinder 1, Small);Espresso
07.08.2019 12:23;Espresso (Grinder 1, Small);Espresso
07.08.2019 12:23;Espresso (Grinder 1, Small);Espresso
07.08.2019 12:14;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
07.08.2019 12:12;Espresso Macchiato (Grinder 1, Milk 1, Small);Espresso Macchiato
07.08.2019 12:12;Double Espresso (Grinder 1, Small);Espresso
07.08.2019 12:08;Espresso Macchiato (Grinder 1, Milk 1, Small);Espresso Macchiato
07.08.2019 12:08;Double Espresso (Grinder 1, Small);Espresso
07.08.2019 12:07;Espresso (Grinder 1, Small);Espresso
07.08.2019 12:06;Espresso Macchiato (Grinder 1, Milk 1, Small);Espresso Macchiato
07.08.2019 12:05;Espresso (Grinder 1, Small);Espresso
07.08.2019 11:59;Kaffee (Grinder 2, Small);Coffee
07.08.2019 11:58;Double Espresso (Grinder 1, Small);Espresso
07.08.2019 10:41;Kaffee (Grinder 2, Small);Coffee
07.08.2019 09:18;Kaffee (Grinder 2, Small);Coffee
07.08.2019 09:17;Double Espresso (Grinder 1, Small);Espresso
07.08.2019 09:16;Milchschaum (Milk 1, Small);Milk Foam
07.08.2019 09:16;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
07.08.2019 09:11;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
07.08.2019 09:11;Kaffee (Grinder 2, Small);Coffee
07.08.2019 09:10;Kaffee (Grinder 2, Small);Coffee
07.08.2019 09:09;Kaffee (Grinder 2, Small);Coffee
07.08.2019 09:09;Double Espresso (Grinder 1, Small);Espresso
07.08.2019 09:08;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
07.08.2019 09:07;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
07.08.2019 09:06;Espresso (Grinder 1, Small);Espresso
07.08.2019 09:06;Double Espresso (Grinder 1, Small);Espresso
07.08.2019 09:05;Double Espresso (Grinder 1, Small);Espresso
07.08.2019 09:04;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
07.08.2019 09:04;Cappuccino  (Grinder 1, Milk 1, Small);Cappuccino (Time Optimized)
07.08.2019 09:03;Kaffee (Grinder 2, Small);Coffee
07.08.2019 09:03;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
07.08.2019 09:02;Kaffee (Grinder 2, Small);Coffee
07.08.2019 09:01;Double Espresso (Grinder 1, Small);Espresso
07.08.2019 09:01;White Americano (Grinder 1, Milk 1, Small);White Americano
07.08.2019 09:00;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
07.08.2019 08:52;Kaffee (Grinder 2, Small);Coffee
07.08.2019 08:52;Kaffee (Grinder 2, Small);Coffee
07.08.2019 08:12;Tee (Small);Tea
07.08.2019 08:12;Tee (Small);Tea
07.08.2019 08:01;Kaffee (Grinder 2, Small);Coffee
07.08.2019 07:58;Double Espresso (Grinder 1, Small);Espresso
07.08.2019 07:57;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
07.08.2019 07:56;Ristretto (Grinder 1, Small);Ristretto
07.08.2019 07:56;Ristretto (Grinder 1, Small);Ristretto
07.08.2019 07:55;Latte Macchiato (Grinder 1, Milk 1, Small);Latte Macchiato
07.08.2019 07:50;Double Espresso (Grinder 1, Small);Espresso
07.08.2019 07:49;Espresso (Grinder 1, Small);Espresso
07.08.2019 07:45;Kaffee (Grinder 2, Small);Coffee
07.08.2019 07:34;Tee (Small);Tea
07.08.2019 07:34;Tee (Small);Tea
07.08.2019 07:30;Espresso Macchiato (Grinder 1, Milk 1, Small);Espresso Macchiato
07.08.2019 07:10;Kaffee (Grinder 2, Small);Coffee
07.08.2019 07:08;Espresso (Grinder 1, Small);Espresso
07.08.2019 07:00;Espresso (Grinder 1, Small);Espresso
07.08.2019 06:57;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
07.08.2019 06:39;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
07.08.2019 06:38;Milch (Milk 1, Small);Milk
07.08.2019 06:37;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
07.08.2019 06:31;Kaffee (Grinder 2, Small);Coffee
07.08.2019 06:28;Kaffee (Grinder 2, Small);Coffee
07.08.2019 06:26;Kaffee (Grinder 2, Small);Coffee
07.08.2019 06:25;Kaffee (Grinder 2, Small);Coffee
07.08.2019 06:22;Tee (Small);Tea
07.08.2019 06:21;Double Espresso (Grinder 1, Small);Espresso
07.08.2019 06:21;Double Espresso (Grinder 1, Small);Espresso
07.08.2019 06:15;Kaffee (Grinder 2, Small);Coffee
07.08.2019 06:06;Tee (Small);Tea
07.08.2019 06:06;Double Espresso (Grinder 1, Small);Espresso
07.08.2019 06:05;Double Espresso (Grinder 1, Small);Espresso
07.08.2019 06:04;Schale Dunkel  (Grinder 2, Milk 1, Small);Milk Coffee (Time Optimized)
07.08.2019 06:04;Kaffee (Grinder 2, Small);Coffee
07.08.2019 05:56;Kaffee (Grinder 2, Small);Coffee
07.08.2019 05:51;Kaffee (Grinder 2, Small);Coffee
07.08.2019 05:41;Kaffee (Grinder 2, Small);Coffee
07.08.2019 05:40;Kaffee (Grinder 2, Small);Coffee
07.08.2019 05:39;Kaffee (Grinder 2, Small);Coffee
